route_id,service_id,trip_id,trip_headsign,direction_id,block_id
ME1,41248-_ME119-LAMJV,4293167,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME120-LAMJV,4293181,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME121-LAMJV,4293214,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME121-LAMJV,4293224,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME121-LAMJV,4293228,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME121-LAMJV,4293238,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME121-LAMJV,4293240,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME122-LAMJV,4293253,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME124-LAMJV,4293297,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME124-LAMJV,4293303,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME125-LAMJV,4293335,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME129-LAMJV,4293415,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME129-LAMJV,4293417,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME131-LAMJV,4293431,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME132-LAMJV,4293441,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME132-LAMJV,4293447,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME132-LAMJV,4293449,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME133-LAMJV,4293453,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME133-LAMJV,4293455,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41248-_ME133-LAMJV,4293459,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME130-LAMJV,4292601,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME132-LAMJV,4292615,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME132-LAMJV,4292625,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME101-LAMJV,4291829,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME101-LAMJV,4291841,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME102-LAMJV,4291886,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME102-LAMJV,4291914,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME103-LAMJV,4291927,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME103-LAMJV,4291935,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME103-LAMJV,4291959,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME104-LAMJV,4291968,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME105-LAMJV,4291973,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME106-LAMJV,4292011,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME108-LAMJV,4292052,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME108-LAMJV,4292062,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME108-LAMJV,4292072,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME110-LAMJV,4292088,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME110-LAMJV,4292112,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME110-LAMJV,4292130,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME110-LAMJV,4292132,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME113-LAMJV,4292150,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME114-LAMJV,4292160,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME114-LAMJV,4292170,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME114-LAMJV,4292182,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME115-LAMJV,4292196,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME115-LAMJV,4292210,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME116-LAMJV,4292236,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME116-LAMJV,4292246,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME116-LAMJV,4292252,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME117-LAMJV,4292265,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME117-LAMJV,4292271,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME117-LAMJV,4292277,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME117-LAMJV,4292293,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME119-LAMJV,4292330,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME120-LAMJV,4292356,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME120-LAMJV,4292362,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME120-LAMJV,4292364,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME120-LAMJV,4292374,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME121-LAMJV,4292407,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME121-LAMJV,4292419,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME122-LAMJV,4292428,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME122-LAMJV,4292430,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME122-LAMJV,4292442,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME124-LAMJV,4292464,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME125-LAMJV,4292498,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME126-LAMJV,4292535,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME126-LAMJV,4292543,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41247-_ME129-LAMJV,4292595,Villeneuve D Ascq 4 Cantons Stade,1,
17,41614-__1701-D,4341667,Wattrelos Centre,1,
17,41614-__1701-D,4341671,Wattrelos Centre,1,
17,41614-__1702-D,4341685,Wattrelos Centre,1,
17,41614-__1702-D,4341687,Wattrelos Centre,1,
17,41614-__1703-D,4341705,Wattrelos Centre,1,
30,41320-__3001-D,4304573,Wasquehal Jp Sartre,1,
30,41320-__3002-D,4304585,Wasquehal Jp Sartre,1,
30,41320-__3002-D,4304595,Wasquehal Jp Sartre,1,
34,41328-__3401-D,4305271,Roubaix Euroteleport,1,
34,41328-__3401-D,4305275,Roubaix Euroteleport,1,
34,41328-__3402-D,4305287,Villeneuve D Ascq Pont De Bois,0,
34,41328-__3402-D,4305294,Roubaix Euroteleport,1,
34,41328-__3402-D,4305295,Villeneuve D Ascq Pont De Bois,0,
34,41328-__3403-D,4305303,Roubaix Euroteleport,1,
34,41328-__3404-D,4305317,Roubaix Euroteleport,1,
CIT5,41533-CIT501-D,4332572,Wattrelos Centre,1,
CIT5,41533-CIT503-D,4332608,Wattrelos Centre,1,
CITT,41342-CITT02-D,4306483,Neuville En Ferrain Prom De Flandre,1,
L4,41384-__L453-D,4316563,Roubaix Euroteleport,0,
L8,41697-__L801-D,4349767,Roubaix Euroteleport,0,
58,39768-__5804-D,4144063,Santes Santes Marais,1,
66,39966-__6602-D,4150369,Villeneuve D Ascq 4 Cantons Stade,1,
66,39966-__6603-D,4150381,Villeneuve D Ascq 4 Cantons Stade,1,
10,41237-__1001-D,4290029,Lomme Lomme Hegel,1,
10,41237-__1003-D,4290067,Lomme Lomme Hegel,1,
13,39704-__1302-D,4136757,Villeneuve D Ascq Hotel De Ville,0,
13,39704-__1302-D,4136766,Lille Lille Fives,1,
13,39704-__1303-D,4136795,Villeneuve D Ascq Hotel De Ville,0,
13,39704-__1304-D,4136803,Villeneuve D Ascq Hotel De Ville,0,
16,41428-__1602-D,4323717,Lille Gare Lille Flandres,0,
16,41428-__1602-D,4323719,Lille Gare Lille Flandres,0,
16,41428-__1602-D,4323723,Lille Gare Lille Flandres,0,
16,41428-__1602-D,4323727,Lille Gare Lille Flandres,0,
16,41428-__1602-D,4323729,Lille Gare Lille Flandres,0,
16,41428-__1603-D,4323761,Lille Gare Lille Flandres,0,
18,41853-__1801-D,4364419,Villeneuve D Ascq Hotel De Ville,0,
18,41853-__1801-D,4364425,Villeneuve D Ascq Hotel De Ville,0,
18,41853-__1803-D,4364465,Villeneuve D Ascq Hotel De Ville,0,
18,41853-__1804-D,4364470,Villeneuve D Ascq Hotel De Ville,0,
18,41853-__1804-D,4364478,Villeneuve D Ascq Hotel De Ville,0,
32,39716-__3201-D,4138208,Wasquehal Jp Sartre,1,
32,39716-__3201-D,4138210,Wasquehal Jp Sartre,1,
51,39718-__5101-D,4138312,Lille Gare Lille Flandres,0,
51,39718-__5101-D,4138320,Lille Gare Lille Flandres,0,
52,41858-__5201-D,4365243,Lille Lille Fives,0,
52,41858-__5201-D,4365264,Lille Lille Fives,0,
9,41609-___901-D,4341327,Lille Gare Lille Flandres,0,
71,41529-__7101-D,4331380,Lille Gare Lille Flandres,1,
71,41529-__7102-D,4331391,Lille Gare Lille Flandres,1,
71,41529-__7102-D,4331399,Lille Gare Lille Flandres,1,
71,41529-__7102-D,4331401,Lille Gare Lille Flandres,1,
71,41529-__7102-D,4331402,Roubaix Euroteleport,0,
71,41529-__7102-D,4331409,Lille Gare Lille Flandres,1,
71,41529-__7102-D,4331411,Lille Gare Lille Flandres,1,
71,41529-__7103-D,4331423,Lille Gare Lille Flandres,1,
71,41529-__7103-D,4331425,Lille Gare Lille Flandres,1,
71,41529-__7103-D,4331431,Lille Gare Lille Flandres,1,
71,41529-__7103-D,4331435,Lille Gare Lille Flandres,1,
71,41529-__7104-D,4331463,Lille Gare Lille Flandres,1,
71,41529-__7104-D,4331471,Lille Gare Lille Flandres,1,
71,41529-__7104-D,4331475,Lille Gare Lille Flandres,1,
71,41529-__7105-D,4331487,Roubaix Euroteleport,0,
71,41529-__7105-D,4331491,Roubaix Euroteleport,0,
71,41529-__7105-D,4331495,Roubaix Euroteleport,0,
71,41529-__7105-D,4331496,Lille Gare Lille Flandres,1,
71,41529-__7105-D,4331506,Lille Gare Lille Flandres,1,
71,41529-__7105-D,4331507,Roubaix Euroteleport,0,
22R,39354-_22R65-D,4101923,Radinghem Place,0,
75R,39398-_75R02-D,4102718,Comines Comines Gare,0,
75R,39398-_75R04-D,4102722,Comines Comines Gare,0,
21R,41242-_21R03-D,4290908,Emmerin Emmerin Mairie,0,
22R,39354-_22R03-D,4101861,La Bassee Monument Aux Morts,0,
21R,41242-_21R43-D,4290946,Annoeullin Saint Hubert,0,
ME1,41186-_ME101-D,4283607,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME102-D,4283630,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME102-D,4283656,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME103-D,4283673,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME103-D,4283689,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME103-D,4283693,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME103-D,4283701,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME104-D,4283726,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME104-D,4283728,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME104-D,4283750,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME105-D,4283756,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME105-D,4283768,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME105-D,4283772,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME105-D,4283778,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME109-D,4283855,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME109-D,4283857,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME109-D,4283865,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME109-D,4283885,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME110-D,4283902,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME110-D,4283916,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME110-D,4283924,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME110-D,4283928,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME112-D,4283967,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME112-D,4283981,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME113-D,4283989,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME114-D,4284016,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME114-D,4284028,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME116-D,4284061,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME117-D,4284082,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME117-D,4284090,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME117-D,4284094,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME117-D,4284102,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME118-D,4284110,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME118-D,4284116,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME118-D,4284122,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,41186-_ME119-D,4284139,Villeneuve D Ascq 4 Cantons Stade,1,
17,41413-__1701-LAMJV,4319628,Wattrelos Centre,1,
17,41413-__1702-LAMJV,4319638,Wattrelos Centre,1,
17,41413-__1705-LAMJV,4319703,Wattrelos Centre,1,
17,41413-__1707-LAMJV,4319735,Wattrelos Centre,1,
17,41413-__1707-LAMJV,4319737,Wattrelos Centre,1,
17,41413-__1708-LAMJV,4319754,Wattrelos Centre,1,
30,41321-__3001-LAMJV,4304610,Wasquehal Jp Sartre,1,
30,41321-__3001-LAMJV,4304616,Wasquehal Jp Sartre,1,
30,41321-__3002-LAMJV,4304623,Wasquehal Jp Sartre,1,
30,41321-__3004-LAMJV,4304647,Wasquehal Jp Sartre,1,
30,41321-__3004-LAMJV,4304649,Wasquehal Jp Sartre,1,
30,41321-__3004-LAMJV,4304659,Wasquehal Jp Sartre,1,
34,41329-__3404-LAMJV,4305362,Roubaix Euroteleport,1,
34,41329-__3405-LAMJV,4305377,Villeneuve D Ascq Pont De Bois,0,
34,41329-__3406-LAMJV,4305391,Roubaix Euroteleport,1,
34,41329-__3407-LAMJV,4305398,Villeneuve D Ascq Pont De Bois,0,
34,41329-__3407-LAMJV,4305401,Roubaix Euroteleport,1,
34,41329-__3408-LAMJV,4305415,Villeneuve D Ascq Pont De Bois,0,
34,41329-__3408-LAMJV,4305416,Roubaix Euroteleport,1,
34,41329-__3408-LAMJV,4305420,Roubaix Euroteleport,1,
CIT5,41535-CIT504-LAMJV,4332832,Wattrelos Centre,1,
CIT5,41535-CIT504-LAMJV,4332834,Wattrelos Centre,1,
CIT5,41535-CIT508-LAMJV,4332869,Wattrelos Centre,1,
CIT5,41535-CIT508-LAMJV,4332871,Wattrelos Centre,1,
CIT5,41535-CIT509-LAMJV,4332886,Wattrelos Centre,1,
CIT5,41535-CIT511-LAMJV,4332917,Wattrelos Centre,1,
CIT5,41535-CIT514-LAMJV,4332944,Wattrelos Centre,1,
CITT,41343-CITT01-LAMJV,4306548,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT02-LAMJV,4306563,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT03-LAMJV,4306578,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT03-LAMJV,4306581,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT07-LAMJV,4306640,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT07-LAMJV,4306643,Neuville En Ferrain Prom De Flandre,1,
L4,41386-__L462-LAMJV,4317238,Tourcoing Tourcoing Gare,0,
66,39967-__6604-LAMJV,4150417,Villeneuve D Ascq 4 Cantons Stade,1,
66,39967-__6606-LAMJV,4150429,Villeneuve D Ascq 4 Cantons Stade,1,
66,39967-__6608-LAMJV,4150439,Villeneuve D Ascq 4 Cantons Stade,1,
66,39967-__6609-LAMJV,4150441,Villeneuve D Ascq 4 Cantons Stade,1,
66,39967-__6612-LAMJV,4150449,Villeneuve D Ascq 4 Cantons Stade,1,
66,39967-__6613-LAMJV,4150452,Villeneuve D Ascq 4 Cantons Stade,1,
CITA,41861-CITA01-LAMJV,4365632,Armentieres Gustave Dron,1,
CITA,41861-CITA02-LAMJV,4365641,Armentieres Gustave Dron,1,
CITA,41861-CITA05-LAMJV,4365675,Armentieres Gustave Dron,1,
Z4,39876-__Z409-LAMJV,4148018,Tourcoing Tourcoing Gare,1,
10,41525-__1002-LAMJV,4330870,Lomme Lomme Hegel,1,
10,41525-__1004-LAMJV,4330916,Lomme Lomme Hegel,1,
10,41525-__1004-LAMJV,4330926,Lomme Lomme Hegel,1,
10,41525-__1007-LAMJV,4330968,Lomme Lomme Hegel,1,
10,41525-__1010-LAMJV,4330993,Lomme Lomme Hegel,1,
10,41525-__1010-LAMJV,4331003,Lomme Lomme Hegel,1,
L1,41651-__L150-LAMJV,4346267,Wambrechies Chateau,1,
L1,41651-__L156-LAMJV,4346366,Wambrechies Chateau,1,
L1,41651-__L158-LAMJV,4346390,Wambrechies Chateau,1,
L1,41651-__L161-LAMJV,4346434,Wambrechies Chateau,1,
L1,41651-__L162-LAMJV,4346453,Wambrechies Chateau,1,
13,41282-__1301-LAMJV,4297009,Lille Lille Fives,1,
13,41282-__1303-LAMJV,4297041,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1304-LAMJV,4297053,Lille Lille Fives,1,
13,41282-__1304-LAMJV,4297056,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1304-LAMJV,4297061,Lille Lille Fives,1,
13,41282-__1304-LAMJV,4297068,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1305-LAMJV,4297075,Lille Lille Fives,1,
13,41282-__1305-LAMJV,4297078,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1306-LAMJV,4297095,Lille Lille Fives,1,
13,41282-__1308-LAMJV,4297136,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1308-LAMJV,4297140,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1308-LAMJV,4297141,Lille Lille Fives,1,
13,41282-__1308-LAMJV,4297145,Lille Lille Fives,1,
13,41282-__1323-LAMJV,4297287,Lille Lille Fives,1,
13,41282-__1323-LAMJV,4297290,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1325-LAMJV,4297307,Lille Lille Fives,1,
16,41430-__1603-LAMJV,4323932,Lille Gare Lille Flandres,0,
16,41430-__1605-LAMJV,4323971,Lille Gare Lille Flandres,0,
16,41430-__1606-LAMJV,4323976,Lille Gare Lille Flandres,0,
16,41430-__1606-LAMJV,4323980,Lille Gare Lille Flandres,0,
16,41430-__1607-LAMJV,4324012,Lille Gare Lille Flandres,0,
16,41430-__1608-LAMJV,4324019,Lille Gare Lille Flandres,0,
18,41855-__1802-LAMJV,4364695,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1803-LAMJV,4364702,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1804-LAMJV,4364709,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1805-LAMJV,4364724,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1807-LAMJV,4364746,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1807-LAMJV,4364756,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1808-LAMJV,4364764,Villeneuve D Ascq Hotel De Ville,0,
18,41855-__1816-LAMJV,4364839,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3202-LAMJV,4138010,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3203-LAMJV,4138018,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3204-LAMJV,4138027,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3207-LAMJV,4138046,Wasquehal Jp Sartre,1,
32,39714-__3213-LAMJV,4138104,Villeneuve D Ascq Hotel De Ville,0,
51,41404-__5101-LAMJV,4318475,Lille Gare Lille Flandres,0,
51,41404-__5103-LAMJV,4318498,Lille Gare Lille Flandres,0,
52,41859-__5201-LAMJV,4365283,Lille Lille Fives,0,
52,41859-__5201-LAMJV,4365304,Lille Lille Fives,0,
52,41859-__5202-LAMJV,4365332,Lille Lille Fives,0,
52,41859-__5202-LAMJV,4365338,Lille Lille Fives,0,
52,41859-__5203-LAMJV,4365405,Lille Lille Fives,0,
9,41610-___901-LAMJV,4341341,Lille Gare Lille Flandres,0,
9,41610-___901-LAMJV,4341343,Lille Gare Lille Flandres,0,
9,41610-___901-LAMJV,4341349,Lille Gare Lille Flandres,0,
9,41610-___901-LAMJV,4341362,Lille Gare Lille Flandres,0,
9,41610-___902-LAMJV,4341373,Lille Gare Lille Flandres,0,
9,41610-___903-LAMJV,4341378,Lille Gare Lille Flandres,0,
9,41610-___903-LAMJV,4341387,Lille Gare Lille Flandres,0,
9,41610-___903-LAMJV,4341391,Lille Gare Lille Flandres,0,
9,41610-___903-LAMJV,4341392,Lille Gare Lille Flandres,0,
9,41610-___903-LAMJV,4341396,Lille Gare Lille Flandres,0,
C11,41660-_C1101-LAMJV,4346897,Wasquehal Jp Sartre,1,
CO1,41602-_CO101-LAMJV,4340821,Villeneuve D Ascq Hotel De Ville,1,
CO1,41602-_CO104-LAMJV,4340848,Villeneuve D Ascq Hotel De Ville,1,
CO1,41602-_CO104-LAMJV,4340850,Villeneuve D Ascq Hotel De Ville,1,
34,41329-__3410-LAMJV,4305435,Roubaix Euroteleport,1,
34,41329-__3411-LAMJV,4305446,Villeneuve D Ascq Pont De Bois,0,
CITT,41343-CITT08-LAMJV,4306652,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT08-LAMJV,4306661,Neuville En Ferrain Prom De Flandre,1,
CITT,41343-CITT09-LAMJV,4306673,Neuville En Ferrain Prom De Flandre,1,
58,39766-__5805-LAMJV,4143932,Santes Santes Marais,1,
71,41546-__7101-LAMJV,4333145,Lille Gare Lille Flandres,1,
71,41546-__7101-LAMJV,4333155,Lille Gare Lille Flandres,1,
71,41546-__7101-LAMJV,4333158,Roubaix Euroteleport,0,
71,41546-__7101-LAMJV,4333165,Lille Gare Lille Flandres,1,
71,41546-__7102-LAMJV,4333172,Lille Gare Lille Flandres,1,
71,41546-__7102-LAMJV,4333188,Lille Gare Lille Flandres,1,
71,41546-__7103-LAMJV,4333205,Lille Gare Lille Flandres,1,
71,41546-__7103-LAMJV,4333212,Roubaix Euroteleport,0,
71,41546-__7103-LAMJV,4333219,Lille Gare Lille Flandres,1,
71,41546-__7104-LAMJV,4333222,Roubaix Euroteleport,0,
71,41546-__7104-LAMJV,4333225,Lille Gare Lille Flandres,1,
71,41546-__7107-LAMJV,4333272,Lille Gare Lille Flandres,1,
71,41546-__7107-LAMJV,4333280,Lille Gare Lille Flandres,1,
71,41546-__7108-LAMJV,4333315,Lille Gare Lille Flandres,1,
71,41546-__7109-LAMJV,4333341,Lille Gare Lille Flandres,1,
71,41546-__7111-LAMJV,4333365,Lille Gare Lille Flandres,1,
71,41546-__7111-LAMJV,4333366,Roubaix Euroteleport,0,
71,41546-__7111-LAMJV,4333367,Lille Gare Lille Flandres,1,
71,41546-__7112-LAMJV,4333385,Lille Gare Lille Flandres,1,
71,41546-__7112-LAMJV,4333393,Lille Gare Lille Flandres,1,
71,41546-__7113-LAMJV,4333414,Roubaix Euroteleport,0,
71,41546-__7116-LAMJV,4333482,Lille Gare Lille Flandres,1,
71,41546-__7116-LAMJV,4333484,Lille Gare Lille Flandres,1,
71,41546-__7117-LAMJV,4333497,Lille Gare Lille Flandres,1,
71,41546-__7117-LAMJV,4333498,Roubaix Euroteleport,0,
13,41282-__1314-LAMJV,4297217,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1314-LAMJV,4297221,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1318-LAMJV,4297244,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1318-LAMJV,4297248,Villeneuve D Ascq Hotel De Ville,0,
13,41282-__1319-LAMJV,4297254,Villeneuve D Ascq Hotel De Ville,0,
16,41430-__1614-LAMJV,4324053,Lille Gare Lille Flandres,0,
16,41430-__1614-LAMJV,4324057,Lille Gare Lille Flandres,0,
16,41430-__1614-LAMJV,4324063,Lille Gare Lille Flandres,0,
18,41855-__1811-LAMJV,4364791,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3208-LAMJV,4138060,Wasquehal Jp Sartre,1,
32,39714-__3209-LAMJV,4138063,Villeneuve D Ascq Jean Jaures,1,
32,39714-__3210-LAMJV,4138077,Villeneuve D Ascq Jean Jaures,1,
32,39714-__3210-LAMJV,4138078,Villeneuve D Ascq Hotel De Ville,0,
32,39714-__3212-LAMJV,4138096,Villeneuve D Ascq Jean Jaures,1,
32,39714-__3212-LAMJV,4138101,Villeneuve D Ascq Hotel De Ville,0,
51,41404-__5105-LAMJV,4318532,Lille Gare Lille Flandres,0,
51,41404-__5113-LAMJV,4318550,Lille Gare Lille Flandres,0,
CO1,41602-_CO111-LAMJV,4340887,Villeneuve D Ascq Hotel De Ville,1,
CO1,41602-_CO112-LAMJV,4340898,Villeneuve D Ascq Hotel De Ville,1,
CO1,41602-_CO114-LAMJV,4340914,Villeneuve D Ascq Hotel De Ville,1,
CO3,41824-_CO314-LAMJV,4362235,Villeneuve D Ascq Hotel De Ville,0,
CO3,41824-_CO317-LAMJV,4362253,Villeneuve D Ascq Hotel De Ville,0,
82,41757-__8229-LAJV,4355582,Comines Comines Gare,1,
917,41866-_91706-LAJV,4366103,Sainghin En Weppes Rue Du 8 Mai 45,1,
933,41739-_93310-LAJV,4354094,La Bassee Monument Aux Morts,0,
CITA,41861-CITA07-LAMJV,4365702,Armentieres Gustave Dron,1,
9,41610-___904-LAMJV,4341408,Lille Gare Lille Flandres,0,
9,41610-___904-LAMJV,4341409,Lille Gare Lille Flandres,0,
9,41610-___904-LAMJV,4341417,Lille Gare Lille Flandres,0,
9,41610-___905-LAMJV,4341432,Lille Gare Lille Flandres,0,
71,41546-__7120-LAMJV,4333541,Lille Gare Lille Flandres,1,
71,41546-__7120-LAMJV,4333553,Lille Gare Lille Flandres,1,
71,41546-__7120-LAMJV,4333557,Lille Gare Lille Flandres,1,
71,41546-__7122-LAMJV,4333585,Lille Gare Lille Flandres,1,
71,41546-__7124-LAMJV,4333599,Lille Gare Lille Flandres,1,
CIT5,41535-CIT525-LAMJV,4332989,Wattrelos Centre,1,
L1,41651-__L167-LAMJV,4346520,Wambrechies Chateau,1,
CIT5,40643-CIT501-D,4222892,Wattrelos Centre,1,
CIT5,40643-CIT501-D,4222898,Wattrelos Centre,1,
CIT5,40643-CIT502-D,4222906,Wattrelos Centre,1,
CIT5,40643-CIT502-D,4222910,Wattrelos Centre,1,
