service_id,date,exception_type
41386-__L466-LAMJV,20210610,1
41386-__L467-LAMJV,20210610,1
41386-__L468-LAMJV,20210610,1
41386-__L469-LAMJV,20210610,1
41386-__L470-LAMJV,20210610,1
41386-__L471-LAMJV,20210610,1
41386-__L472-LAMJV,20210610,1
41386-__L473-LAMJV,20210610,1
41386-__L474-LAMJV,20210610,1
41386-__L475-LAMJV,20210610,1
41386-__L476-LAMJV,20210610,1
41386-__L477-LAMJV,20210610,1
41386-__L478-LAMJV,20210610,1
41386-__L479-LAMJV,20210610,1
41404-__5101-LAMJV,20210610,1
41404-__5102-LAMJV,20210610,1
41404-__5103-LAMJV,20210610,1
41404-__5104-LAMJV,20210610,1
41404-__5105-LAMJV,20210610,1
41404-__5106-LAMJV,20210610,1
41404-__5113-LAMJV,20210610,1
41413-__1701-LAMJV,20210610,1
41413-__1702-LAMJV,20210610,1
41413-__1703-LAMJV,20210610,1
41413-__1704-LAMJV,20210610,1
41413-__1705-LAMJV,20210610,1
41413-__1706-LAMJV,20210610,1
41413-__1707-LAMJV,20210610,1
41413-__1708-LAMJV,20210610,1
41413-__1709-LAMJV,20210610,1
41415-_MWR01-LAMJV,20210610,1
41415-_MWR02-LAMJV,20210610,1
41415-_MWR04-LAMJV,20210610,1
41415-_MWR50-LAMJV,20210610,1
41415-_MWR51-LAMJV,20210610,1
41423-_ME201-LAMJV,20210610,1
41423-_ME202-LAMJV,20210610,1
41423-_ME203-LAMJV,20210610,1
41423-_ME204-LAMJV,20210610,1
41423-_ME205-LAMJV,20210610,1
41423-_ME206-LAMJV,20210610,1
41423-_ME207-LAMJV,20210610,1
41423-_ME208-LAMJV,20210610,1
41423-_ME209-LAMJV,20210610,1
41423-_ME210-LAMJV,20210610,1
41423-_ME211-LAMJV,20210610,1
41423-_ME212-LAMJV,20210610,1
41423-_ME213-LAMJV,20210610,1
41423-_ME214-LAMJV,20210610,1
41423-_ME215-LAMJV,20210610,1
41423-_ME216-LAMJV,20210610,1
41423-_ME217-LAMJV,20210610,1
41423-_ME218-LAMJV,20210610,1
41423-_ME219-LAMJV,20210610,1
41423-_ME220-LAMJV,20210610,1
41423-_ME221-LAMJV,20210610,1
41423-_ME222-LAMJV,20210610,1
41423-_ME223-LAMJV,20210610,1
41423-_ME224-LAMJV,20210610,1
41423-_ME225-LAMJV,20210610,1
41423-_ME226-LAMJV,20210610,1
41423-_ME227-LAMJV,20210610,1
41423-_ME228-LAMJV,20210610,1
41423-_ME229-LAMJV,20210610,1
41423-_ME230-LAMJV,20210610,1
41423-_ME231-LAMJV,20210610,1
41423-_ME232-LAMJV,20210610,1
41423-_ME233-LAMJV,20210610,1
41423-_ME234-LAMJV,20210610,1
41423-_ME235-LAMJV,20210610,1
41423-_ME236-LAMJV,20210610,1
41423-_ME237-LAMJV,20210610,1
41423-_ME238-LAMJV,20210610,1
41423-_ME239-LAMJV,20210610,1
41423-_ME240-LAMJV,20210610,1
41423-_ME241-LAMJV,20210610,1
41423-_ME242-LAMJV,20210610,1
41423-_ME243-LAMJV,20210610,1
41423-_ME244-LAMJV,20210610,1
41423-_ME245-LAMJV,20210610,1
41423-_ME246-LAMJV,20210610,1
41423-_ME247-LAMJV,20210610,1
41423-_ME248-LAMJV,20210610,1
41423-_ME249-LAMJV,20210610,1
41423-_ME250-LAMJV,20210610,1
41423-_ME251-LAMJV,20210610,1
41423-_ME252-LAMJV,20210610,1
41423-_ME253-LAMJV,20210610,1
41423-_ME254-LAMJV,20210610,1
41423-_ME255-LAMJV,20210610,1
41423-_ME256-LAMJV,20210610,1
41423-_ME257-LAMJV,20210610,1
41423-_ME258-LAMJV,20210610,1
41423-_ME259-LAMJV,20210610,1
41423-_ME260-LAMJV,20210610,1
41423-_ME261-LAMJV,20210610,1
41423-_ME262-LAMJV,20210610,1
41423-_ME263-LAMJV,20210610,1
41423-_ME264-LAMJV,20210610,1
41423-_ME265-LAMJV,20210610,1
41423-_ME266-LAMJV,20210610,1
41423-_ME267-LAMJV,20210610,1
41423-_ME268-LAMJV,20210610,1
41423-_ME269-LAMJV,20210610,1
41423-_ME270-LAMJV,20210610,1
41423-_ME271-LAMJV,20210610,1
41423-_ME272-LAMJV,20210610,1
41423-_ME273-LAMJV,20210610,1
41423-_ME274-LAMJV,20210610,1
41423-_ME275-LAMJV,20210610,1
41423-_ME276-LAMJV,20210610,1
41423-_ME277-LAMJ,20210610,1
41423-_ME277-LAMJV,20210610,1
41423-_ME278-LAMJV,20210610,1
41423-_ME279-LAMJV,20210610,1
41423-_ME280-LAMJV,20210610,1
41423-_ME281-LAMJ,20210610,1
41423-_ME281-LAMJV,20210610,1
41423-_ME282-LAMJV,20210610,1
41423-_ME283-LAMJV,20210610,1
41423-_ME284-LAMJV,20210610,1
41423-_ME285-LAMJ,20210610,1
41423-_ME285-LAMJV,20210610,1
41423-_ME286-LAMJV,20210610,1
41423-_ME287-LAMJ,20210610,1
41423-_ME287-LAMJV,20210610,1
41423-_ME288-LAMJV,20210610,1
41423-_ME289-LAMJV,20210610,1
41423-_ME290-LAMJV,20210610,1
41423-_ME291-LAMJV,20210610,1
41423-_ME292-LAMJV,20210610,1
41423-_ME293-LAMJV,20210610,1
41423-_ME294-LAMJV,20210610,1
41423-_ME295-LAMJV,20210610,1
41423-_ME296-LAMJV,20210610,1
41423-_ME297-LAMJV,20210610,1
41427-__1501-LAMJV,20210610,1
41427-__1502-LAMJV,20210610,1
41427-__1503-LAMJV,20210610,1
41427-__1504-LAMJV,20210610,1
41427-__1505-LAMJV,20210610,1
41427-__1506-LAMJV,20210610,1
41427-__1507-LAMJV,20210610,1
41427-__1508-LAMJV,20210610,1
41427-__1509-LAMJV,20210610,1
41427-__1510-LAMJV,20210610,1
41427-__1511-LAMJV,20210610,1
41427-__1544-LAMJV,20210610,1
41427-__1545-LAMJV,20210610,1
41430-__1601-LAMJV,20210610,1
41430-__1602-LAMJV,20210610,1
41430-__1603-LAMJV,20210610,1
41430-__1604-LAMJV,20210610,1
41430-__1605-LAMJV,20210610,1
41430-__1606-LAMJV,20210610,1
41430-__1607-LAMJV,20210610,1
41430-__1608-LAMJV,20210610,1
41430-__1609-LAMJV,20210610,1
41430-__1610-LAMJV,20210610,1
41430-__1611-LAMJV,20210610,1
41430-__1614-LAMJV,20210610,1
41438-__C901-LAMJV,20210610,1
41438-__C902-LAMJV,20210610,1
41438-__C903-LAMJV,20210610,1
41438-__C904-LAMJV,20210610,1
41438-__C905-LAMJV,20210610,1
41438-__C906-LAMJV,20210610,1
41438-__C907-LAMJV,20210610,1
41440-__L650-LAMJV,20210610,1
41440-__L651-LAMJV,20210610,1
41440-__L652-LAMJV,20210610,1
41440-__L653-LAMJV,20210610,1
41440-__L654-LAMJV,20210610,1
41440-__L655-LAMJV,20210610,1
41440-__L656-LAMJV,20210610,1
41441-__5501-LAMJV,20210610,1
41441-__5502-LAMJV,20210610,1
41441-__5503-LAMJV,20210610,1
41441-__5504-LAMJV,20210610,1
41441-__5505-LAMJV,20210610,1
41441-__5506-LAMJV,20210610,1
41441-__5507-LAMJV,20210610,1
41441-__5508-LAMJV,20210610,1
41441-__5509-LAMJV,20210610,1
41441-__5510-LAMJV,20210610,1
41441-__5511-LAMJV,20210610,1
41441-__5512-LAMJV,20210610,1
41441-__5513-LAMJV,20210610,1
41441-__5514-LAMJV,20210610,1
41441-__5515-LAMJV,20210610,1
41441-__5516-LAMJV,20210610,1
41441-__5517-LAMJV,20210610,1
41441-__5518-LAMJV,20210610,1
41441-__5519-LAMJV,20210610,1
41451-__8601-LAMJV,20210610,1
41451-__8602-LAMJV,20210610,1
41451-__8603-LAMJV,20210610,1
41451-__8604-LAMJV,20210610,1
41451-__8605-LAMJV,20210610,1
41451-__8606-LAMJV,20210610,1
41451-__8607-LAMJV,20210610,1
41451-__8608-LAMJV,20210610,1
41451-__8609-LAMJV,20210610,1
41451-__8611-LAMJV,20210610,1
41451-__8612-LAMJV,20210610,1
41451-__8613-LAMJV,20210610,1
41451-__8614-LAMJV,20210610,1
41451-__8615-LAMJV,20210610,1
41451-__8650-LAMJV,20210610,1
41451-__8651-LAMJV,20210610,1
41451-__8652-LAMJV,20210610,1
41451-__8653-LAMJV,20210610,1
41451-__8654-LAJV,20210610,1
41451-__8654-LAMJV,20210610,1
41451-__8655-LAMJV,20210610,1
41451-__8656-LAMJV,20210610,1
41451-__8657-LAMJV,20210610,1
41451-__8658-LAMJV,20210610,1
41451-__8659-LAMJV,20210610,1
41454-_93401-LAMJV,20210610,1
41454-_93402-LAMJV,20210610,1
41457-_94001-LAMJV,20210610,1
41457-_94003-LAJV,20210610,1
41458-_94101-LAMJV,20210610,1
41458-_94103-LAJV,20210610,1
41459-_94201-LAMJV,20210610,1
41459-_94203-LAJV,20210610,1
41459-_94204-LAJV,20210610,1
41460-_94301-LAMJV,20210610,1
41460-_94303-LAJV,20210610,1
41460-_94304-LAJV,20210610,1
41467-_23601-LAMJV,20210610,1
41467-_23602-LAMJV,20210610,1
41467-_23603-LAMJV,20210610,1
41467-_23605-LAMJV,20210610,1
41467-_23608-LAJV,20210610,1
41467-_23609-LAJV,20210610,1
41467-_23610-LAMJV,20210610,1
41467-_23611-LAMJV,20210610,1
41467-_23619-LAJV,20210610,1
41467-_23620-LAJV,20210610,1
41467-_23621-LAJV,20210610,1
41467-_23622-LAJV,20210610,1
41467-_23623-LAMJV,20210610,1
41467-_23624-LAJV,20210610,1
41467-_23625-LAMJV,20210610,1
41467-_23627-LAJV,20210610,1
41467-_23628-LAJV,20210610,1
41467-_23630-LAMJV,20210610,1
41467-_23631-LAMJV,20210610,1
41467-_23633-LAMJV,20210610,1
41467-_23634-LAMJV,20210610,1
41467-_23635-LAJV,20210610,1
41470-__Z201-LAMJV,20210610,1
41470-__Z202-LAMJV,20210610,1
41470-__Z203-LAMJV,20210610,1
41470-__Z204-LAMJV,20210610,1
41470-__Z205-LAMJV,20210610,1
41476-_93501-LAMJV,20210610,1
41476-_93503-LAMJV,20210610,1
41476-_93504-LAJV,20210610,1
41476-_93505-LAMJV,20210610,1
41476-_93506-LAJV,20210610,1
41476-_93509-LAJV,20210610,1
41482-__3601-LAMJV,20210610,1
41482-__3602-LAMJV,20210610,1
41482-__3603-LAMJV,20210610,1
41482-__3604-LAMJV,20210610,1
41482-__3606-LAMJV,20210610,1
41520-__3301-LAMJV,20210610,1
41520-__3302-LAMJV,20210610,1
41520-__3303-LAMJV,20210610,1
41520-__3304-LAMJV,20210610,1
41520-__3305-LAMJV,20210610,1
41520-__3306-LAMJV,20210610,1
41520-__3307-LAMJV,20210610,1
41520-__3308-LAMJV,20210610,1
41520-__3309-LAMJV,20210610,1
41520-__3310-LAJV,20210610,1
41520-__3310-LAMJV,20210610,1
41520-__3311-LAMJV,20210610,1
41520-__3312-LAMJV,20210610,1
41520-__3313-LAMJV,20210610,1
41520-__3314-LAMJV,20210610,1
41520-__3315-LAMJV,20210610,1
41520-__3331-LAMJV,20210610,1
41525-__1001-LAMJV,20210610,1
41525-__1002-LAMJV,20210610,1
41525-__1003-LAMJV,20210610,1
41525-__1004-LAMJV,20210610,1
41525-__1005-LAMJV,20210610,1
41525-__1006-LAMJV,20210610,1
41525-__1007-LAMJV,20210610,1
41525-__1008-LAMJV,20210610,1
41525-__1009-LAMJV,20210610,1
41525-__1010-LAMJV,20210610,1
41525-__1011-LAMJV,20210610,1
41525-__1012-LAMJV,20210610,1
41525-__1013-LAMJV,20210610,1
41525-__1014-LAMJV,20210610,1
41525-__1015-LAMJV,20210610,1
41525-__1016-LAMJV,20210610,1
41525-__1017-LAMJV,20210610,1
41525-__1018-LAMJV,20210610,1
41525-__1019-LAMJV,20210610,1
41526-_CO201-LAMJV,20210610,1
41526-_CO202-LAMJV,20210610,1
41526-_CO203-LAMJV,20210610,1
41526-_CO204-LAMJV,20210610,1
41526-_CO205-LAMJV,20210610,1
41526-_CO206-LAMJV,20210610,1
41526-_CO207-LAMJV,20210610,1
41526-_CO208-LAMJV,20210610,1
41526-_CO209-LAMJV,20210610,1
41526-_CO210-LAMJV,20210610,1
41526-_CO211-LAMJV,20210610,1
41526-_CO212-LAMJV,20210610,1
41526-_CO213-LAMJV,20210610,1
41526-_CO214-LAMJV,20210610,1
41535-CIT501-LAMJV,20210610,1
41535-CIT502-LAMJV,20210610,1
41535-CIT503-LAMJV,20210610,1
41535-CIT504-LAMJV,20210610,1
41535-CIT505-LAMJV,20210610,1
41535-CIT506-LAMJV,20210610,1
41535-CIT507-LAMJV,20210610,1
41535-CIT508-LAMJV,20210610,1
41535-CIT509-LAMJV,20210610,1
41535-CIT510-LAMJV,20210610,1
41535-CIT511-LAMJV,20210610,1
41535-CIT512-LAMJV,20210610,1
41535-CIT513-LAMJV,20210610,1
41535-CIT514-LAMJV,20210610,1
41535-CIT515-LAMJV,20210610,1
41535-CIT516-LAMJV,20210610,1
41535-CIT517-LAMJV,20210610,1
41535-CIT518-LAMJV,20210610,1
41535-CIT525-LAMJV,20210610,1
41536-__Z601-LAMJV,20210610,1
41536-__Z602-LAMJV,20210610,1
41536-__Z603-LAMJV,20210610,1
41536-__Z604-LAMJV,20210610,1
41536-__Z605-LAMJV,20210610,1
41538-__6201-LAMJV,20210610,1
41538-__6202-LAMJV,20210610,1
41538-__6203-LAMJV,20210610,1
41538-__6204-LAMJV,20210610,1
41538-__6205-LAMJV,20210610,1
41538-__6206-LAMJV,20210610,1
41538-__6207-LAMJV,20210610,1
41538-__6208-LAMJV,20210610,1
41538-__6209-LAMJV,20210610,1
41538-__6210-LAMJV,20210610,1
41538-__6211-LAMJV,20210610,1
41538-__6212-LAMJV,20210610,1
41538-__6213-LAMJV,20210610,1
41538-__6214-LAMJV,20210610,1
41538-__6216-LAMJV,20210610,1
41538-__6217-LAMJV,20210610,1
41538-__6218-LAMJV,20210610,1
41540-_94538-LAMJV,20210610,1
41540-_94540-LAMJV,20210610,1
41540-_94542-LAMJV,20210610,1
41540-_94547-LAJV,20210610,1
41540-_94549-LJV,20210610,1
41540-_94551-LAJV,20210610,1
41540-_94553-LAJV,20210610,1
41540-_94561-LJV,20210610,1
41540-_94563-LAJV,20210610,1
41541-_96802-LAMJV,20210610,1
41541-_96805-LAJV,20210610,1
41541-_96806-LAMJV,20210610,1
41541-_96807-LAJV,20210610,1
41544-_74R01-LAMJV,20210610,1
41544-_74R02-LAMJV,20210610,1
41544-_74R03-LAMJV,20210610,1
41544-_74R04-LAMJV,20210610,1
41544-_74R05-LAMJV,20210610,1
41544-_74R06-LAMJV,20210610,1
41544-_74R07-LAMJV,20210610,1
41544-_74R08-LAMJV,20210610,1
41544-_74R09-LAMJV,20210610,1
41544-_74R10-LAMJV,20210610,1
41544-_74R11-LAMJV,20210610,1
41544-_74R12-LAMJV,20210610,1
41544-_74R13-LAMJV,20210610,1
41544-_74R14-LAMJV,20210610,1
41546-__7101-LAMJV,20210610,1
41546-__7102-LAMJV,20210610,1
41546-__7103-LAMJV,20210610,1
41546-__7104-LAMJV,20210610,1
41546-__7105-LAMJV,20210610,1
41546-__7106-LAMJV,20210610,1
41546-__7107-LAMJV,20210610,1
41546-__7108-LAMJV,20210610,1
41546-__7109-LAMJV,20210610,1
41546-__7110-LAMJV,20210610,1
41546-__7111-LAMJV,20210610,1
41546-__7112-LAMJV,20210610,1
41546-__7113-LAMJV,20210610,1
41546-__7114-LAMJV,20210610,1
41546-__7115-LAMJV,20210610,1
41546-__7116-LAMJV,20210610,1
41546-__7117-LAMJV,20210610,1
41546-__7118-LAMJV,20210610,1
41546-__7119-LAMJV,20210610,1
41546-__7120-LAMJV,20210610,1
41546-__7121-LAMJV,20210610,1
41546-__7122-LAMJV,20210610,1
41546-__7124-LAMJV,20210610,1
41546-__7126-LAMJV,20210610,1
41548-_96701-LAMJV,20210610,1
41548-_96703-LAJV,20210610,1
41549-__1401-LAMJV,20210610,1
41549-__1402-LAMJV,20210610,1
41549-__1403-LAMJV,20210610,1
41549-__1404-LAMJV,20210610,1
41549-__1405-LAMJV,20210610,1
41549-__1406-LAMJV,20210610,1
41549-__1407-LAMJV,20210610,1
41549-__1408-LAMJV,20210610,1
41549-__1409-LAMJV,20210610,1
41549-__1410-LAMJV,20210610,1
41549-__1411-LAMJV,20210610,1
41549-__1412-LAMJV,20210610,1
41549-__1413-LAMJV,20210610,1
41549-__1414-LAMJV,20210610,1
41549-__1415-LAMJV,20210610,1
41549-__1416-LAMJV,20210610,1
41549-__1417-LAMJV,20210610,1
41549-__1418-LAMJV,20210610,1
41553-__L701-LAMJV,20210610,1
41553-__L702-LAMJV,20210610,1
41553-__L703-LAMJV,20210610,1
41553-__L704-LAMJV,20210610,1
41553-__L705-LAMJV,20210610,1
41553-__L706-LAMJV,20210610,1
41553-__L707-LAMJV,20210610,1
41553-__L708-LAMJV,20210610,1
41553-__L709-LAMJV,20210610,1
41599-__L350-LAMJV,20210610,1
41599-__L351-LAMJV,20210610,1
41599-__L352-LAMJV,20210610,1
41599-__L353-LAMJV,20210610,1
41599-__L354-LAMJV,20210610,1
41599-__L355-LAMJV,20210610,1
41599-__L356-LAMJV,20210610,1
41599-__L357-LAMJV,20210610,1
41599-__L358-LAMJV,20210610,1
41599-__L359-LAMJV,20210610,1
41599-__L360-LAMJV,20210610,1
41599-__L361-LAMJV,20210610,1
41599-__L362-LAMJV,20210610,1
41599-__L363-LAMJV,20210610,1
41599-__L364-LAMJV,20210610,1
41599-__L365-LAMJV,20210610,1
41599-__L366-LAMJV,20210610,1
41599-__L367-LAMJV,20210610,1
41599-__L368-LAMJV,20210610,1
41599-__L369-LAMJV,20210610,1
41599-__L370-LAMJV,20210610,1
41599-__L371-LAMJV,20210610,1
41599-__L372-LAMJV,20210610,1
41599-__L373-LAMJV,20210610,1
41599-__L374-LAMJV,20210610,1
41599-__L382-LAMJV,20210610,1
41602-_CO101-LAMJV,20210610,1
41602-_CO102-LAMJV,20210610,1
41602-_CO103-LAMJV,20210610,1
41602-_CO104-LAMJV,20210610,1
41602-_CO105-LAMJV,20210610,1
41602-_CO106-LAMJV,20210610,1
41602-_CO107-LAMJV,20210610,1
41602-_CO108-LAMJV,20210610,1
41602-_CO109-LAMJV,20210610,1
41602-_CO110-LAMJV,20210610,1
41602-_CO111-LAMJV,20210610,1
41602-_CO112-LAMJV,20210610,1
41602-_CO113-LAMJV,20210610,1
41602-_CO114-LAMJV,20210610,1
41603-_92201-LAMJV,20210610,1
41603-_92202-LAMJV,20210610,1
41603-_92203-LAMJV,20210610,1
41603-_92207-LAJV,20210610,1
41603-_92208-LAJV,20210610,1
41603-_92209-LAJV,20210610,1
41603-_92210-LAJV,20210610,1
41603-_92211-LAJV,20210610,1
41610-___901-LAMJV,20210610,1
41610-___902-LAMJV,20210610,1
41610-___903-LAMJV,20210610,1
41610-___904-LAMJV,20210610,1
41610-___905-LAMJV,20210610,1
41625-_C1001-LAMJV,20210610,1
41625-_C1002-LAMJV,20210610,1
41625-_C1003-LAMJV,20210610,1
41625-_C1004-LAMJV,20210610,1
41625-_C1005-LAMJV,20210610,1
41651-__L150-LAMJV,20210610,1
41651-__L151-LAMJV,20210610,1
41651-__L152-LAMJV,20210610,1
41651-__L153-LAMJV,20210610,1
41651-__L154-LAMJV,20210610,1
41651-__L155-LAMJV,20210610,1
41651-__L156-LAMJV,20210610,1
41651-__L157-LAMJV,20210610,1
41651-__L158-LAMJV,20210610,1
41651-__L159-LAMJV,20210610,1
41651-__L160-LAMJV,20210610,1
41651-__L161-LAMJV,20210610,1
41651-__L162-LAMJV,20210610,1
41651-__L163-LAMJV,20210610,1
41651-__L164-LAMJV,20210610,1
41651-__L165-LAMJV,20210610,1
41651-__L166-LAMJV,20210610,1
41651-__L167-LAMJV,20210610,1
41651-__L168-LAMJV,20210610,1
41660-_C1101-LAMJV,20210610,1
41667-_NVL01-LAMJV,20210610,1
41667-_NVL02-LAMJV,20210610,1
41667-_NVL03-LAMJV,20210610,1
41672-__7601-LAMJV,20210610,1
41672-__7602-LAMJV,20210610,1
41672-__7603-LAMJV,20210610,1
41672-__7604-LAMJV,20210610,1
41672-__7605-LAMJV,20210610,1
41672-__7606-LAMJV,20210610,1
41672-__7607-LAMJV,20210610,1
41672-__7608-LAMJV,20210610,1
41672-__7609-LAMJV,20210610,1
41672-__7610-LAMJV,20210610,1
41672-__7611-LAMJV,20210610,1
41672-__7612-LAMJV,20210610,1
41672-__7613-LAMJV,20210610,1
41672-__7614-LAMJV,20210610,1
41672-__7615-LAMJV,20210610,1
41672-__7616-LAMJV,20210610,1
41679-_91701-LAMJV,20210610,1
41679-_91703-LAMJV,20210610,1
41679-_91705-LAMJV,20210610,1
41679-_91706-LAJV,20210610,1
41679-_91708-LAJV,20210610,1
41679-_91710-LAJV,20210610,1
41679-_91712-LAJV,20210610,1
41679-_91714-LAJV,20210610,1
41679-_91715-LAMJV,20210610,1
41679-_91716-LJV,20210610,1
41680-_L9101-LAJV,20210610,1
41680-_L9101-LAMJV,20210610,1
41680-_L9102-LAMJV,20210610,1
41680-_L9103-LAMJV,20210610,1
41680-_L9104-LAMJV,20210610,1
41680-_L9105-LAMJV,20210610,1
41680-_L9106-LAJV,20210610,1
41680-_L9107-LAMJV,20210610,1
41680-_L9108-LAJV,20210610,1
41680-_L9109-LAMJV,20210610,1
41680-_L9110-LAMJV,20210610,1
41680-_L9111-LAMJV,20210610,1
41680-_L9112-LAMJV,20210610,1
41680-_L9113-LAMJV,20210610,1
41680-_L9114-LAMJV,20210610,1
41680-_L9115-LAMJV,20210610,1
41680-_L9116-LAMJV,20210610,1
41680-_L9117-LAMJV,20210610,1
41680-_L9118-LAMJV,20210610,1
41680-_L9119-LAMJV,20210610,1
41680-_L9120-LAMJV,20210610,1
41680-_L9121-LAMJV,20210610,1
41680-_L9122-LAMJV,20210610,1
41680-_L9123-LAMJV,20210610,1
41680-_L9124-LAMJV,20210610,1
41680-_L9150-LAMJV,20210610,1
41680-_L9151-LAJV,20210610,1
41680-_L9151-LAMJV,20210610,1
41680-_L9152-LAMJV,20210610,1
41680-_L9153-LAMJV,20210610,1
41680-_L9154-LAMJV,20210610,1
41680-_L9155-LAMJV,20210610,1
41680-_L9156-LAMJV,20210610,1
41680-_L9157-LAMJV,20210610,1
41681-CITA01-LAMJV,20210610,1
41681-CITA02-LAMJV,20210610,1
41681-CITA03-LAMJV,20210610,1
41681-CITA04-LAMJV,20210610,1
41681-CITA05-LAMJV,20210610,1
41681-CITA06-LAMJV,20210610,1
41681-CITA07-LAMJV,20210610,1
41696-__L801-LAMJV,20210610,1
41696-__L802-LAMJV,20210610,1
41696-__L803-LAMJV,20210610,1
41696-__L804-LAMJV,20210610,1
41696-__L805-LAMJV,20210610,1
41696-__L806-LAMJV,20210610,1
41696-__L807-LAMJV,20210610,1
41696-__L808-LAMJV,20210610,1
41696-__L809-LAMJV,20210610,1
41696-__L810-LAMJV,20210610,1
41696-__L811-LAMJV,20210610,1
41696-__L812-LAMJV,20210610,1
41696-__L813-LAMJV,20210610,1
41696-__L814-LAMJV,20210610,1
41696-__L815-LAMJV,20210610,1
41696-__L816-LAMJV,20210610,1
41696-__L817-LAMJV,20210610,1
41696-__L818-LAMJV,20210610,1
41696-__L819-LAMJV,20210610,1
41725-_L9901-LAMJV,20210610,1
41725-_L9902-LAMJV,20210610,1
41725-_L9903-LAMJV,20210610,1
41725-_L9904-LAMJV,20210610,1
41725-_L9905-LAMJV,20210610,1
41725-_L9906-LAMJV,20210610,1
41725-_L9907-LAMJV,20210610,1
41725-_L9908-LAMJV,20210610,1
41725-_L9909-LAMJV,20210610,1
41725-_L9910-LAMJV,20210610,1
41725-_L9911-LAMJV,20210610,1
41725-_L9912-LAMJV,20210610,1
41725-_L9913-LAMJV,20210610,1
41725-_L9914-LAMJV,20210610,1
41725-_L9915-LAMJV,20210610,1
41725-_L9916-LAMJV,20210610,1
41725-_L9917-LAMJV,20210610,1
41725-_L9918-LAMJV,20210610,1
41725-_L9919-LAMJV,20210610,1
41725-_L9920-LAMJV,20210610,1
41725-_L9923-LAMJV,20210610,1
41725-_L9924-LAMJV,20210610,1
41725-_L9926-LAMJV,20210610,1
41725-_L9927-LAMJV,20210610,1
41725-_L9950-LAMJV,20210610,1
41725-_L9951-LAMJV,20210610,1
41725-_L9952-LAMJV,20210610,1
41725-_L9953-LAMJV,20210610,1
41725-_L9954-LAMJV,20210610,1
41725-_L9955-LAMJV,20210610,1
41725-_L9957-LAMJV,20210610,1
41725-_L9958-LAMJV,20210610,1
41725-_L9959-LAMJV,20210610,1
41725-_L9960-LAMJV,20210610,1
41725-_L9961-LAMJV,20210610,1
41725-_L9962-LAMJV,20210610,1
41725-_L9963-LAMJV,20210610,1
41725-_L9964-LAMJV,20210610,1
41725-_L9965-LAMJV,20210610,1
41725-_L9966-LAMJV,20210610,1
41735-_92801-LAMJV,20210610,1
41735-_92806-LAJV,20210610,1
41735-_92808-LAJV,20210610,1
41736-_92901-LAMJV,20210610,1
41736-_92903-LAMJV,20210610,1
41736-_92904-LAJV,20210610,1
41737-_93001-LAMJV,20210610,1
41737-_93006-LAJV,20210610,1
41737-_93008-LAJV,20210610,1
41739-_93301-LAMJV,20210610,1
41739-_93303-LAMJV,20210610,1
41739-_93308-LAJV,20210610,1
41739-_93310-LAJV,20210610,1
41746-__6101-LAMJV,20210610,1
41746-__6102-LAMJV,20210610,1
41746-__6103-LAMJV,20210610,1
41746-__6104-LAMJV,20210610,1
41746-__6105-LAMJV,20210610,1
41746-__6106-LAMJV,20210610,1
41746-__6107-LAMJV,20210610,1
41746-__6108-LAMJV,20210610,1
41746-__6109-LAMJV,20210610,1
41746-__6110-LAMJV,20210610,1
41746-__6111-LAMJV,20210610,1
41746-__6112-LAMJV,20210610,1
41746-__6113-LAMJV,20210610,1
41746-__6114-LAMJV,20210610,1
41746-__6115-LAMJV,20210610,1
41746-__6116-LAMJV,20210610,1
41746-__6117-LAMJV,20210610,1
41746-__6118-LAMJV,20210610,1
41746-__6119-LAMJV,20210610,1
41746-__6120-LAMJV,20210610,1
41746-__6121-LAMJV,20210610,1
41746-__6122-LAMJV,20210610,1
41746-__6123-LAMJV,20210610,1
41746-__6124-LAMJV,20210610,1
41746-__6125-LAMJV,20210610,1
41757-__8201-LAMJV,20210610,1
41757-__8202-LAMJV,20210610,1
41757-__8203-LAMJV,20210610,1
41757-__8204-LAMJV,20210610,1
41757-__8205-LAMJV,20210610,1
41757-__8206-LAMJV,20210610,1
41757-__8207-LAMJV,20210610,1
41757-__8208-LAMJV,20210610,1
41757-__8209-LAMJV,20210610,1
41757-__8210-LAMJV,20210610,1
41757-__8211-LAMJV,20210610,1
41757-__8212-LAMJV,20210610,1
41757-__8219-LAJV,20210610,1
41757-__8220-LAMJV,20210610,1
41757-__8221-LAJV,20210610,1
41757-__8222-LAJV,20210610,1
41757-__8223-LAJV,20210610,1
41757-__8224-LAJV,20210610,1
41757-__8225-LAMJV,20210610,1
41757-__8226-LAMJV,20210610,1
41757-__8227-LAJV,20210610,1
41757-__8228-LAJV,20210610,1
41757-__8229-LAJV,20210610,1
41757-__8230-LAJV,20210610,1
41757-__8231-LAMJV,20210610,1
41757-__8232-LAMJV,20210610,1
41757-__8233-LAMJV,20210610,1
41757-__8234-LAMJV,20210610,1
41757-__8235-LAMJV,20210610,1
41757-__8236-LAMJV,20210610,1
41757-__8237-LAMJV,20210610,1
41757-__8238-LAMJV,20210610,1
41757-__8239-LAMJV,20210610,1
41757-__8240-LAMJV,20210610,1
41757-__8241-LAMJV,20210610,1
41789-_94401-LAMJV,20210610,1
41789-_94402-LAMJV,20210610,1
41789-_94406-LAJV,20210610,1
41789-_94407-LAJV,20210610,1
41789-_94408-LAMJV,20210610,1
